Type,Date,Bill Number,Discount,Subtotal,Delivery Amt,Total Bill,Channel,Customer ID,Dish Details
Home Delivery,2018-07-16,20085003232,0,460,0,460,Zomato Online,250206179879,"Egg Biryani (QTY-1.000),Hyderabadi Mutton Dum Biryani (QTY-1.000),Mushroom Masala (QTY-1.000)"
Home Delivery,2018-07-16,20085003560,0,170,0,170,Zomato COD,250206614561,Chicken Tikka Masala (QTY-1.000)
Home Delivery,2018-07-16,20085003888,0,910,0,910,Zomato COD,249450745436,"Tandoori Roti Butter (QTY-18.000),Jeera Rice (QTY-1.000),Dal tadhka (QTY-2.000),Sev Tamater (QTY-1.000),Kadhai Paneer (QTY-1.000)"
Dine In,2018-07-16,20085004216,0,150,0,150,-,UnKnown,Veg Biryani (QTY-1.000)
Take Away,2018-07-16,20085004544,0,130,0,130,-,34099752616,Fish Curry (QTY-1.000)
Home Delivery,2018-07-16,20085005200,0,376,0,376,Zomato Online,249450700238,"Tandoori Roti (QTY-8.000),Chicken Curry (QTY-1.000),Chicken Handi (QTY-1.000)"
Dine In,2018-07-16,20085005528,0,290,0,290,-,UnKnown,"Chilly Paneer (QTY-1.000),Tawa Roti (QTY-1.000),Tawa Roti (QTY-1.000),Tawa Roti (QTY-1.000),Tawa Roti (QTY-1.000),Bhuna Chicken (QTY-1.000)"
Home Delivery,2018-07-16,20085005856,0,120,0,120,Zomato COD,249450758084,Chicken Curry (QTY-1.000)
Home Delivery,2018-07-16,20085006512,0,160,0,160,Zomato Online,250206623830,Hyderabadi Mutton Dum Biryani (QTY-1.000)
Home Delivery,2018-07-16,20085006840,0,250,0,250,Zomato Online,69419475051,"Chicken Curry (QTY-1.000),Fish Curry (QTY-1.000)"
Home Delivery,2018-07-16,20085007168,0,156,0,156,Zomato Online,69428027145,"Tandoori Roti (QTY-3.000),Tandoori Paratha (QTY-1.000),Egg Curry (QTY-1.000)"
Home Delivery,2018-07-16,20085007496,0,464,0,464,Zomato COD,69427925465,"Tandoori Roti (QTY-12.000),Egg Curry (QTY-2.000),Chicken Curry (QTY-1.000)"
Dine In,2018-07-16,20085007824,110.7,627.3,0,627,-,UnKnown,"Tandoori Chicken (QTY-1.000),Tandoori Roti (QTY-1.000),Tandoori Roti (QTY-1.000),Tandoori Roti (QTY-1.000),Tandoori Roti (QTY-1.000),Lachchha Paratha (QTY-1.000),Lachchha Paratha (QTY-1.000),Jeera Rice (QTY-1.000),Mutton Rogan Josh (QTY-1.000)"
Home Delivery,2018-07-16,20085008152,0,300,0,300,Zomato Online,250230410192,Hyderabadi Chicken Fry Piece Biryani (QTY-1.000)
Home Delivery,2018-07-16,20085008480,0,300,0,300,Zomato Online,249229212461,Hyderabadi Chicken Fry Piece Biryani (QTY-1.000)
Home Delivery,2018-07-16,20085008808,0,300,0,300,Zomato Online,250208207806,Hyderabadi Chicken Fry Piece Biryani (QTY-1.000)
Home Delivery,2018-07-16,20085009136,0,220,0,220,Zomato Online,137626583661,Chicken Curry (QTY-1.000)
Home Delivery,2018-07-16,20085009464,0,240,0,240,Zomato Online,249229211128,"Chole Bathure (QTY-1.000),Egg Biryani (QTY-1.000)"
Home Delivery,2018-07-16,20085009792,0,180,0,180,Zomato Online,250204094788,"Chole Bathure (QTY-1.000),Paneer Tikka (QTY-1.000)"
Home Delivery,2018-07-16,20085010448,0,280,0,280,Zomato Online,250230645699,"Paneer Paratha (QTY-2.000),Chole Bathure (QTY-1.000),rajma rice (QTY-1.000)"
Home Delivery,2018-07-16,20085010776,0,120,0,120,Zomato Online,35312739681,Chicken Curry (QTY-1.000)
Take Away,2018-07-16,20085011104,0,3942,0,3942,-,38271354044,"Green Salad (QTY-1.000),Roasted Papad (QTY-1.000),Roasted Papad (QTY-1.000),Chicken Tikka (QTY-1.000),Chicken Tikka (QTY-1.000),Chicken Afghani Tikka (QTY-1.000),Chicken Malai Tikka (QTY-1.000),Paneer Pahadi Tikka (QTY-1.000),Tandoori Chicken (QTY-1.000),Tandoori Roti (QTY-1.000),Tandoori Roti (QTY-1.000),Tandoori Roti (QTY-1.000),Tandoori Roti (QTY-1.000),Tandoori Roti (QTY-1.000),Tandoori Roti (QTY-1.000),Tandoori Roti Butter (QTY-1.000),Tandoori Roti Butter (QTY-1.000),Tandoori Roti Butter (QTY-1.000),Tandoori Roti Butter (QTY-1.000),Plain nan (QTY-1.000),Plain nan (QTY-1.000),Plain nan (QTY-1.000),Plain nan (QTY-1.000),Plain nan (QTY-1.000),Plain nan (QTY-1.000),Plain nan (QTY-1.000),Plain nan (QTY-1.000),Plain nan (QTY-1.000),Tawa Roti (QTY-1.000),Tawa Roti (QTY-14.000),Egg Biryani (QTY-1.000),Hyderabadi Chicken Fry Piece Biryani (QTY-1.000),Jeera Rice (QTY-1.000),Mix Veg (QTY-1.000),Egg Curry (QTY-1.000),Egg Curry (QTY-1.000),Chicken Chettinad (QTY-1.000),Kadhai Chicken (QTY-1.000),Chicken Kolhapuri (QTY-1.000),Chicken Tikka Masala (QTY-1.000),Chicken Handi (QTY-1.000),Mutton Rogan Josh (QTY-1.000),Fish Curry (QTY-1.000),Fish Tikka (QTY-1.000)"
Home Delivery,2018-07-17,20085011432,0,510,0,510,Zomato Online,250206662890,"Chicken Fried Rice (QTY-1.000),Muttor Pulav (QTY-1.000),Aloo Gobhi (QTY-1.000),Dhaniya Chicken (QTY-1.000)"
Home Delivery,2018-07-17,20085011760,0,154,0,154,Zomato Online,250230490916,"Tandoori Roti (QTY-2.000),Chicken Home Style (QTY-1.000)"
Home Delivery,2018-07-17,20085012088,0,160,0,160,Zomato Online,245850959158,Egg Biryani (QTY-1.000)
Home Delivery,2018-07-17,20085012416,0,310,0,310,Zomato Online,250204095749,"Veg Biryani (QTY-1.000),Hyderabadi Chicken Fry Piece Biryani (QTY-1.000)"
Home Delivery,2018-07-17,20085012744,0,550,0,550,Zomato Online,309806519603,"Chilly Chicken (QTY-1.000),Tandoori Chicken (QTY-1.000)"
Home Delivery,2018-07-17,20085013072,0,180,0,180,Zomato COD,248949283050,"Aloo Paratha (QTY-1.000),Gobhi Paratha (QTY-1.000),Paneer Tikka (QTY-1.000)"
Home Delivery,2018-07-17,20085013400,0,310,0,310,Zomato Online,249225350388,"Veg Biryani (QTY-1.000),Hyderabadi Mutton Dum Biryani (QTY-1.000)"
Home Delivery,2018-07-17,20085013728,0,360,0,360,Zomato Online,69428073800,"Tandoori Roti Butter (QTY-6.000),Omlette (QTY-1.000),Fish Fry (QTY-1.000),Egg Curry (QTY-1.000)"
Home Delivery,2018-07-17,20085014056,0,990,0,990,Zomato Online,249225339786,"Chicken Tikka Masala (QTY-1.000),Mutton Bhuna (QTY-1.000),Mutton Rogan Josh (QTY-1.000),Fish Tikka (QTY-1.000)"
Home Delivery,2018-07-17,20085014384,0,340,0,340,Zomato Online,249225359471,Butter Chicken (QTY-1.000)
Home Delivery,2018-07-17,20085014712,0,180,0,180,Zomato Online,249023916883,Butter Chicken (QTY-1.000)
Home Delivery,2018-07-17,20085015040,0,210,0,210,Zomato Online,250208222314,Mutton Seekh Kebab (QTY-1.000)
Home Delivery,2018-07-17,20085015368,0,140,0,140,Zomato Online,249450641741,"Lachchha Paratha (QTY-1.000),Chicken Curry (QTY-1.000)"
Home Delivery,2018-07-17,20085015696,0,160,0,160,Zomato Online,249224708657,Egg Biryani (QTY-1.000)
Home Delivery,2018-07-17,20085016024,26,234,0,234,Zomato Online,248949282895,"Fish Fry (QTY-1.000),Fish Curry (QTY-1.000)"
Home Delivery,2018-07-17,20085016352,0,180,0,180,Zomato COD,250208228762,Paneer Butter Masala (QTY-1.000)
Home Delivery,2018-07-17,20085016680,0,300,0,300,Zomato Online,250206614871,Mutton Bati (QTY-2.000)
Take Away,2018-07-17,20085017008,0,350,0,350,-,34478675877,"Fish Finger (QTY-1.000),Jeera Rice (QTY-1.000),Dal Fry (QTY-1.000)"
Home Delivery,2018-07-17,20085017336,0,110,0,110,Zomato COD,249028085422,"Masala Papad (QTY-1.000),Aloo Paratha (QTY-2.000)"
Take Away,2018-07-17,20085017664,0,2174,0,2174,-,38271354044,"Egg Fried Rice (QTY-1.000),Aloo Paratha (QTY-1.000),Aloo Paratha (QTY-1.000),Gobhi Paratha (QTY-1.000),Gobhi Paratha (QTY-1.000),Paneer Paratha (QTY-1.000),Mix Paratha (QTY-1.000),Butter nan (QTY-1.000),Butter nan (QTY-1.000),Butter nan (QTY-1.000),Butter nan (QTY-1.000),Tawa Roti (QTY-1.000),Tawa Roti (QTY-1.000),Tawa Roti (QTY-1.000),Butter Tawa Roti (QTY-1.000),Butter Tawa Roti (QTY-11.000),Butter Chicken (QTY-1.000),Butter Chicken (QTY-1.000),Kadhai Chicken (QTY-1.000),Chicken Tikka Masala (QTY-1.000),Mutton Rogan Josh (QTY-1.000),Fish Curry (QTY-1.000)"
Take Away,2018-07-17,20085017992,0,150,0,150,-,34478675877,Mutton Rogan Josh (QTY-1.000)
Home Delivery,2018-07-17,20085018320,0,360,0,360,Zomato Online,250206608919,"Tandoori Roti Butter (QTY-6.000),Tandoori Paratha (QTY-3.000),Dal tadhka (QTY-1.000),Sev Tamater (QTY-1.000)"
Home Delivery,2018-07-17,20085018648,0,120,0,120,Zomato Online,250230505114,Chicken Amritsari Tikka (QTY-1.000)
Home Delivery,2018-07-17,20085018976,0,290,0,290,Zomato Online,249229209857,Tandoori Chicken (QTY-1.000)
Dine In,2018-07-17,20085019304,0,80,0,80,-,UnKnown,"Cold Drink (QTY-1.000),Cold Drink (QTY-1.000)"
Dine In,2018-07-17,20085019632,0,360,0,360,-,UnKnown,"Tandoori Roti Butter (QTY-1.000),Tandoori Roti Butter (QTY-1.000),Tandoori Roti Butter (QTY-1.000),Tandoori Roti Butter (QTY-1.000),Garlic Nan (QTY-1.000),Plain Rice (QTY-1.000),Sev Tamater (QTY-1.000),Chicken Curry (QTY-1.000)"
Home Delivery,2018-07-17,20085019960,0,280,0,280,Zomato Online,249450664712,"Chicken Seekh Kebab (QTY-1.000),Hyderabadi Chicken Fry Piece Biryani (QTY-1.000)"
Home Delivery,2018-07-17,20085020288,0,410,0,410,Zomato Online,246117310135,"Tandoori Chicken Afgani (QTY-1.000),Plain nan (QTY-2.000),Plain Rice (QTY-1.000),Fish Curry (QTY-1.000)"
Take Away,2018-07-17,20085020616,0,440,0,440,-,34478675877,"Fish Fry (QTY-1.000),Fish Tikka (QTY-1.000)"
Home Delivery,2018-07-17,20085020944,0,150,0,150,Zomato Online,125037095417,Keema Masala (QTY-1.000)
Home Delivery,2018-07-17,20085021272,0,195,0,195,Zomato Online,250206231680,"Tandoori Roti Butter (QTY-5.000),Lachchha Paratha (QTY-1.000),Sev Tamater (QTY-1.000)"
Dine In,2018-07-17,20085021600,0,220,0,220,-,UnKnown,"Veg Soup (QTY-1.000),Hyderabadi Chicken Fry Piece Biryani (QTY-1.000)"
Home Delivery,2018-07-17,20085021928,10,90,0,90,Zomato Online,250230487289,"Fry Papad (QTY-1.000),Chole Bathure (QTY-1.000)"
Home Delivery,2018-07-17,20085022256,0,300,0,300,Zomato Online,250230701623,Chicken Kolhapuri (QTY-1.000)
Home Delivery,2018-07-17,20085022584,0,180,0,180,Zomato COD,249450764470,Butter Chicken (QTY-1.000)
Home Delivery,2018-07-17,20085022912,0,160,0,160,Zomato Online,248943989583,Hyderabadi Chicken Fry Piece Biryani (QTY-1.000)
Home Delivery,2018-07-17,20085023240,0,350,0,350,Zomato Online,249023919921,"Fish Fry (QTY-1.000),Egg Curry (QTY-1.000),Chicken Curry (QTY-1.000)"
Home Delivery,2018-07-17,20085023568,0,170,0,170,Zomato COD,35327002192,Fish Tikka Masala (QTY-1.000)
Home Delivery,2018-07-17,20085023896,0,150,0,150,Zomato Online,249450688427,Mutton Bhuna (QTY-1.000)
Home Delivery,2018-07-17,20085024224,0,320,0,320,Zomato COD,249450753310,"Egg Biryani (QTY-1.000),Hyderabadi Chicken Fry Piece Biryani (QTY-1.000)"
Home Delivery,2018-07-17,20085024552,0,160,0,160,Zomato Online,250208211464,Tandoori Chicken (QTY-1.000)
Home Delivery,2018-07-17,20085024880,22,198,0,198,Zomato Online,35327000983,Chicken Nilgir (QTY-1.000)
Home Delivery,2018-07-17,20085025208,0,382,0,382,Zomato Online,250230648892,"Tandoori Chicken (QTY-1.000),Tandoori Roti (QTY-6.000),Mutton Rogan Josh (QTY-1.000)"
Home Delivery,2018-07-17,20085025536,0,352,0,352,Zomato COD,250206229572,"Tandoori Roti (QTY-16.000),Hyderabadi Mutton Dum Biryani (QTY-1.000)"
Home Delivery,2018-07-17,20085026192,0,355,0,355,Zomato COD,250228994763,"Tandoori Roti Butter (QTY-3.000),Garlic Nan (QTY-1.000),Hyderabadi Chicken Fry Piece Biryani (QTY-1.000),Chicken Curry (QTY-1.000)"
Home Delivery,2018-07-17,20085026520,0,292,0,292,Zomato Online,249450777831,"Tandoori Roti (QTY-6.000),Chicken Curry (QTY-1.000)"
Home Delivery,2018-07-17,20085026848,0,340,0,340,Zomato Online,250230483755,Butter Chicken (QTY-1.000)
Home Delivery,2018-07-17,20085027176,0,276,0,276,Zomato Online,250208220237,"Tandoori Roti (QTY-3.000),Garlic Nan (QTY-2.000),Paneer Butter Masala (QTY-1.000)"
Home Delivery,2018-07-17,20085027504,0,200,0,200,Zomato Online,250229852657,Chicken Roll (QTY-2.000)
Home Delivery,2018-07-17,20085027832,0,150,0,150,Zomato Online,250230402194,Veg Biryani (QTY-1.000)
Home Delivery,2018-07-17,20085028160,0,300,0,300,Zomato Online,250206136262,"Mutton Seekh Kebab (QTY-1.000),Hyderabadi Chicken Fry Piece Biryani (QTY-1.000)"
Dine In,2018-07-17,20085028488,0,830,0,830,-,UnKnown,"Chicken Fried Rice (QTY-1.000),Chicken Garlic Tikka (QTY-1.000),Hyderabadi Chicken Tikka Biryani (QTY-1.000),water bottle (QTY-1.000),water bottle (QTY-1.000),water bottle (QTY-1.000),water bottle (QTY-1.000),water bottle (QTY-1.000),Cold Drink (QTY-1.000),Cold Drink s (QTY-1.000),Cold Drink s (QTY-1.000)"
Home Delivery,2018-07-17,20085028816,0,200,0,200,Zomato COD,249229180252,rajma rice (QTY-2.000)
Home Delivery,2018-07-17,20085029144,0,250,0,250,Zomato Online,250208202040,"Veg Manchurian (QTY-1.000),Egg Fried Rice (QTY-1.000)"
Home Delivery,2018-07-17,20085029472,0,210,0,210,Zomato Online,249224645045,"Bread Omlette (QTY-1.000),Hyderabadi Chicken Fry Piece Biryani (QTY-1.000)"
Home Delivery,2018-07-17,20085029800,0,100,0,100,Zomato COD,249028097295,chole rice (QTY-1.000)
Home Delivery,2018-07-17,20085030128,0,160,0,160,Zomato Online,250229017951,"Chicken Malai Tikka (QTY-1.000),Mix Paratha (QTY-1.000)"
Home Delivery,2018-07-18,20085030456,0,195,0,195,Zomato Online,249450780962,"Butter nan (QTY-3.000),Chicken Curry (QTY-1.000)"
Dine In,2018-07-18,20085030784,0,166,0,166,-,UnKnown,"Tandoori Roti (QTY-1.000),Tandoori Roti (QTY-1.000),Tandoori Roti (QTY-1.000),Chicken Palak (QTY-1.000)"
Home Delivery,2018-07-18,20085031112,0,120,0,120,Zomato Online,250204113543,Chicken Curry (QTY-1.000)
Take Away,2018-07-18,20085031440,0,80,0,80,-,34478675877,"Aloo Paratha (QTY-1.000),Aloo Paratha (QTY-1.000)"
Dine In,2018-07-18,20085031768,0,380,0,380,-,UnKnown,"Tawa Roti (QTY-1.000),Tawa Roti (QTY-1.000),Tawa Roti (QTY-1.000),Tawa Roti (QTY-1.000),Tawa Roti (QTY-1.000),Plain Rice (QTY-1.000),Dal Fry (QTY-1.000),Mutton Rogan Josh (QTY-1.000),water bottle (QTY-1.000)"
Home Delivery,2018-07-18,20085032096,0,220,0,220,Zomato COD,250206133906,"Egg Roll (QTY-1.000),Fish Finger (QTY-1.000)"
Dine In,2018-07-18,20085032424,0,170,0,170,-,UnKnown,"water bottle (QTY-1.000),Mutton Bati (QTY-1.000)"
Home Delivery,2018-07-18,20085032752,0,290,0,290,Zomato Online,249225356464,Tandoori Chicken (QTY-1.000)
Home Delivery,2018-07-18,20085033080,0,300,0,300,Zomato COD,249225366074,Hyderabadi Chicken Fry Piece Biryani (QTY-1.000)
Dine In,2018-07-18,20085033408,0,160,0,160,-,UnKnown,Chicken Fry (QTY-1.000)
Dine In,2018-07-18,20085033736,0,310,0,310,-,UnKnown,"Egg Biryani (QTY-1.000),Plain Rice (QTY-1.000),Egg Curry (QTY-1.000)"
Home Delivery,2018-07-18,20085034064,0,160,0,160,Zomato Online,250206662611,Tandoori Chicken (QTY-1.000)
Home Delivery,2018-07-18,20085034392,22,198,0,198,Zomato Online,250230455080,Fish Tikka (QTY-1.000)
Home Delivery,2018-07-18,20085034720,0,340,0,340,Zomato Online,250230456692,Butter Chicken (QTY-1.000)
Home Delivery,2018-07-18,20085035048,0,340,0,340,Zomato Online,248949286801,Butter Chicken (QTY-1.000)
Home Delivery,2018-07-18,20085035704,0,270,0,270,Zomato COD,249450705136,"Chicken Malai Tikka (QTY-1.000),Mutton Rogan Josh (QTY-1.000)"
Home Delivery,2018-07-18,20085036032,0,530,0,530,Zomato Online,250230478702,"Chicken Roast (QTY-1.000),Tandoori Chicken Kali Mirch (QTY-1.000),Chicken Chettinad (QTY-1.000)"
Dine In,2018-07-18,20085036360,0,20,0,20,-,UnKnown,water bottle (QTY-1.000)
Home Delivery,2018-07-18,20085036688,0,220,0,220,Zomato Online,249023913411,Chicken Curry (QTY-1.000)
Take Away,2018-07-18,20085037016,0,820,0,820,-,251380891616,"Hyderabadi Chicken Fry Piece Biryani (QTY-1.000),Mutton Rogan Josh (QTY-1.000),Fish Tikka (QTY-1.000)"
Home Delivery,2018-07-18,20085037344,0,300,0,300,Zomato Online,250206629472,Chicken Handi (QTY-1.000)
Home Delivery,2018-07-18,20085037672,0,186,0,186,Zomato Online,250206136913,"Chilly Chicken (QTY-1.000),Tandoori Roti (QTY-3.000)"
Home Delivery,2018-07-18,20085038000,0,130,0,130,Zomato Online,250230457126,Fish Curry (QTY-1.000)
Home Delivery,2018-07-18,20085038328,0,350,0,350,Zomato Online,249025416756,"Green Salad (QTY-1.000),Egg Roll (QTY-1.000),Butter nan (QTY-2.000),Butter Chicken (QTY-1.000)"
Dine In,2018-07-18,20085038656,0,320,0,320,-,UnKnown,"Hyderabadi Chicken Fry Piece Biryani (QTY-1.000),Hyderabadi Chicken Fry Piece Biryani (QTY-1.000)"
Home Delivery,2018-07-18,20085038984,0,353,0,353,Zomato Online,69428141132,"Chilly Paneer (QTY-1.000),Tandoori Roti (QTY-4.000),Tandoori Roti Butter (QTY-3.000),Kadhai Chicken (QTY-1.000)"
Home Delivery,2018-07-18,20085039312,0,320,0,320,Zomato Online,250230404860,"Fish Finger (QTY-1.000),Butter Chicken (QTY-1.000)"
Home Delivery,2018-07-18,20085039640,0,180,0,180,Zomato Online,249450660155,Butter Chicken (QTY-1.000)
Home Delivery,2018-07-18,20085039968,0,340,0,340,Zomato COD,250230479880,"Chicken Fry (QTY-1.000),Butter Chicken (QTY-1.000)"
Home Delivery,2018-07-18,20085040296,0,180,0,180,Zomato Online,250230398784,Butter Chicken (QTY-1.000)
Home Delivery,2018-07-18,20085040624,0,190,0,190,Zomato Online,250206181770,"Tandoori Roti (QTY-5.000),Dhaniya Chicken (QTY-1.000)"
Home Delivery,2018-07-18,20085040952,0,300,0,300,Zomato Online,69428030400,Chicken Kolhapuri (QTY-1.000)
Home Delivery,2018-07-18,20085041280,0,220,0,220,Zomato Online,69427966974,Chicken Curry (QTY-1.000)
Home Delivery,2018-07-18,20085041608,0,300,0,300,Zomato Online,249229158180,Mutton Curry (QTY-2.000)
Home Delivery,2018-07-18,20085041936,0,180,0,180,Zomato Online,64206295106,Butter Chicken (QTY-1.000)
Home Delivery,2018-07-18,20085042264,0,270,0,270,Zomato COD,250208210937,"Chicken Tikka (QTY-1.000),Hyderabadi Chicken Fry Piece Biryani (QTY-1.000)"
Dine In,2018-07-18,20085042592,0,1145,0,1145,-,UnKnown,"Chilly Chicken (QTY-1.000),Chicken Afghani Tikka (QTY-1.000),Lachchha Paratha (QTY-1.000),Lachchha Paratha (QTY-1.000),Butter nan (QTY-1.000),Garlic Nan (QTY-1.000),Hyderabadi Mutton Dum Biryani (QTY-1.000),Butter Chicken (QTY-1.000),Butter Chicken (QTY-1.000),water bottle (QTY-1.000),water bottle (QTY-1.000),water bottle (QTY-1.000),water bottle (QTY-1.000),Cold Drink (QTY-1.000)"
Home Delivery,2018-07-18,20085042920,0,160,0,160,Zomato Online,249450640284,Hyderabadi Mutton Dum Biryani (QTY-1.000)
Home Delivery,2018-07-18,20085043248,0,180,0,180,Zomato Online,249229162489,Butter Chicken (QTY-1.000)
Home Delivery,2018-07-18,20085043576,0,220,0,220,Zomato Online,248949289808,"Tandoori Roti Butter (QTY-4.000),Garlic Nan (QTY-1.000),Chicken Home Style (QTY-1.000)"
Home Delivery,2018-07-18,20085043904,0,160,0,160,Zomato Online,249450763168,Tandoori Chicken (QTY-1.000)
Home Delivery,2018-07-18,20085044232,0,150,0,150,Zomato Online,250230426560,Mutton Bati (QTY-1.000)
Home Delivery,2018-07-18,20085044560,0,190,0,190,Zomato Online,249225366105,"Masala Papad (QTY-1.000),Hyderabadi Chicken Fry Piece Biryani (QTY-1.000)"
Home Delivery,2018-07-18,20085044888,0,300,0,300,Zomato Online,250201727287,Hyderabadi Chicken Fry Piece Biryani (QTY-1.000)
Home Delivery,2018-07-18,20085045216,0,160,0,160,Zomato Online,35326923173,Hyderabadi Mutton Dum Biryani (QTY-1.000)
Home Delivery,2018-07-18,20085045544,0,300,0,300,Zomato Online,249450768810,"Mutton Rogan Josh (QTY-1.000),Keema Masala (QTY-1.000)"
Home Delivery,2018-07-18,20085045872,0,320,0,320,Zomato Online,250230469805,Tandoori Chicken Pahadi (QTY-1.000)
Home Delivery,2018-07-18,20085046200,0,190,0,190,Zomato Online,69427741046,"Tandoori Roti (QTY-5.000),Fish Tikka (QTY-1.000)"
Home Delivery,2018-07-18,20085046528,0,300,0,300,Zomato Online,249229167542,Hyderabadi Chicken Fry Piece Biryani (QTY-1.000)
Home Delivery,2018-07-18,20085046856,15,135,0,135,Zomato Online,249450761866,Veg Biryani (QTY-1.000)
Home Delivery,2018-07-18,20085047184,0,470,0,470,Zomato Online,69427927635,"Hyderabadi Mutton Dum Biryani (QTY-1.000),Chicken Fry (QTY-1.000),Mutton Curry (QTY-1.000)"
Dine In,2018-07-18,20085047512,0,186,0,186,-,UnKnown,"Chilly Chicken (QTY-1.000),Tandoori Roti (QTY-1.000),Tandoori Roti (QTY-1.000),Tandoori Roti (QTY-1.000)"
Home Delivery,2018-07-18,20085047840,0,320,0,320,Zomato Online,249450738771,"Jeera Rice (QTY-1.000),Chicken Curry (QTY-1.000)"
Home Delivery,2018-07-18,20085048168,0,260,0,260,Zomato Online,250204088061,Chilly Chicken (QTY-1.000)
Home Delivery,2018-07-18,20085048496,0,300,0,300,Zomato Online,250230458521,Veg Biryani (QTY-2.000)
Home Delivery,2018-07-18,20085048824,0,220,0,220,Zomato Online,250206163635,Chicken Curry (QTY-1.000)
Home Delivery,2018-07-18,20085049152,0,150,0,150,Zomato Online,250206651234,Mutton Bati (QTY-1.000)
Home Delivery,2018-07-18,20085049480,0,160,0,160,Zomato Online,249229183445,Hyderabadi Chicken Fry Piece Biryani (QTY-1.000)
Take Away,2018-07-18,20085049808,0,300,0,300,-,34478675877,"Plain Rice (QTY-1.000),Chicken Home Style (QTY-1.000)"
Take Away,2018-07-18,20085050136,0,480,0,480,-,34478675877,"Tandoori Roti Butter (QTY-1.000),Tandoori Roti Butter (QTY-1.000),Garlic Nan (QTY-1.000),Garlic Nan (QTY-1.000),Garlic Nan (QTY-1.000),Butter Chicken (QTY-1.000),Cold Drink s (QTY-1.000)"
Take Away,2018-07-18,20085050464,0,440,0,440,-,34478675877,"Hyderabadi Chicken Fry Piece Biryani (QTY-1.000),Fish Finger (QTY-1.000)"
Home Delivery,2018-07-18,20085050792,17,153,0,153,Zomato COD,301115486889,Chicken Tikka Masala (QTY-1.000)
Home Delivery,2018-07-18,20085051120,0,160,0,160,Zomato Online,256767803187,Hyderabadi Mutton Dum Biryani (QTY-1.000)
Home Delivery,2018-07-18,20085051448,0,300,0,300,Zomato Online,224671056140,Hyderabadi Chicken Fry Piece Biryani (QTY-1.000)
Home Delivery,2018-07-18,20085051776,0,300,0,300,Zomato Online,275574113767,Hyderabadi Chicken Fry Piece Biryani (QTY-1.000)
Home Delivery,2018-07-18,20085052104,0,340,0,340,Zomato Online,309424358640,Butter Chicken (QTY-1.000)
Home Delivery,2018-07-18,20085052432,0,280,0,280,Zomato Online,247985138069,"Tandoori Roti (QTY-5.000),Chicken Curry (QTY-1.000)"
Home Delivery,2018-07-18,20085052760,0,172,0,172,Zomato Online,217009159938,"Tandoori Roti (QTY-6.000),Jeera Rice (QTY-1.000)"
Dine In,2018-07-18,20085053088,0,215,0,215,-,UnKnown,"Tandoori Roti Butter (QTY-1.000),Tandoori Roti Butter (QTY-1.000),Tandoori Roti Butter (QTY-1.000),Tandoori Roti Butter (QTY-1.000),Tandoori Roti Butter (QTY-1.000),Chicken Curry (QTY-1.000),water bottle (QTY-1.000)"
